rank,status,reason,name,website,primary_type,primary_type_raw,business_status,rating,user_rating_count,rental_signal,matched_activities,matched_terms,matched_tiers,matched_modes,geo_zone,aoi_distance_m,review_lane,dedup_note,site_note,site_relevance,possible_duplicate_of,place_id,source_url
1335,out_of_scope,gate1:party_event_rental,Camelot Party Rentals,http://www.camelotpartyrentals.com/,Services,service,OPERATIONAL,4.5,53,true,camping; gear-shop,outdoor equipment rental; tent rental,core,standard,covered_tile,0,operator,,,,,ChIJCR2Tax0_mYARFTQneIZ1XiE,https://maps.google.com/?cid=2404488471464326165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1336,out_of_scope,gate1:strong_blocklist,Carson City Porta Potty Rentals,,Services,service,OPERATIONAL,,0,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJg675FukLmYARZSakkWujxZo,https://maps.google.com/?cid=11152499734653183589&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1337,out_of_scope,gate1:strong_blocklist,Carson City Porta Potty Rentals - Portable Toilets,,Services,service,OPERATIONAL,,0,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJV78MBbgLmYARPZEAstXgX6Q,https://maps.google.com/?cid=11844432753426731325&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1338,out_of_scope,gate1:strong_blocklist,Carson City Portables - Porta Potty Rentals,,Services,service,OPERATIONAL,5,1,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJIwOlT3oLmYAREcvyembEmy0,https://maps.google.com/?cid=3286436297525349137&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1339,out_of_scope,gate1:party_event_rental,Carson Valley Event Rentals,http://www.carsonvalleyeventrentals.com/,Services,service,OPERATIONAL,4.2,9,true,camping,tent rental,core,service-area,service_area_unknown_location,,operator,,,,,ChIJy8NTwde_mYARTyT6ZaOhJug,https://maps.google.com/?cid=16728235589076919375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1340,out_of_scope,gate1:party_event_rental,Celebrations Event Rentals,http://www.celebrationspartyrentals.com/,Services,service,OPERATIONAL,4.7,15,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJ0QGtlag_mYARyoq16DanUaY,https://maps.google.com/?cid=11984543937683884746&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1341,out_of_scope,gate1:party_event_rental,Chulas Party Rentals LLC,https://www.chulaspartyrentals.com/,Services,service,OPERATIONAL,5,2,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJfSy64A43mYAREWSv7u3MJ98,https://maps.google.com/?cid=16080046316833432593&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1342,out_of_scope,gate1:party_event_rental,D&R Event Rentals LLC,http://www.dreventrentals.com/,Services,service,OPERATIONAL,5,30,true,camping,tent rental,core,service-area,service_area_unknown_location,,operator,,,,,ChIJJez0XB9HmYAR_EXAqHzvYb8,https://maps.google.com/?cid=13790566852671325692&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1343,out_of_scope,gate1:party_event_rental,D2 Party Rentals LLC,https://www.d2partyrentals.com/,Services,service,OPERATIONAL,5,74,true,camping,tent rental,core,service-area,service_area_unknown_location,,operator,,,,,ChIJtV2R-gxJmYARcHq0UwoWOgg,https://maps.google.com/?cid=592810534562462320&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1344,out_of_scope,gate1:party_event_rental,Dannys Party Rental LLC,https://dannyspartyrental.com/,Services,service,OPERATIONAL,5,12,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJFSc40LNHmYAR14L8LUqZynw,https://maps.google.com/?cid=8992168149876769495&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1345,out_of_scope,gate1:party_event_rental,Desert Southwest Event Rentals of Lake Tahoe,https://desertsouthwesteventrentals.com/,Services,service,OPERATIONAL,5,8,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJ-czLcgB7mYARDMTVL1KyqCQ,https://maps.google.com/?cid=2641557247512396812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1346,out_of_scope,gate3:no_website_retail_noise,Donner Lake Gift Shop,,Gift Shop,gift_shop,OPERATIONAL,4.4,17,true,fishing-gear,fishing bait and tackle shop,gap,standard,covered_tile,0,operator,,,,,ChIJT-EusXrnm4ARCgLLirRCLxE,https://maps.google.com/?cid=1238281765740282378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1347,out_of_scope,gate1:strong_blocklist,Enterprise Rent-A-Car,https://www.enterprise.com/en/car-rental-locations/us/nv/reno-tahoe-international-airport-54e2.html?mcid=yext:245709,Car Rental Agency,car_rental,OPERATIONAL,4.2,1415,true,offroad-4x4,4x4 rental,core,standard,covered_tile,0,operator,,,,,ChIJqfzLx3A_mYARQSrlvQ1UiWI,https://maps.google.com/?cid=7100298705523518017&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1348,out_of_scope,gate1:strong_blocklist,Enterprise Rent-A-Car,https://www.enterprise.com/en/car-rental-locations/us/ca/south-lake-tahoe-546b.html?mcid=yext:245709,Car Rental Agency,car_rental,OPERATIONAL,4.3,254,true,offroad-4x4,4x4 rental,core,standard,covered_tile,0,operator,,,,ChIJqfzLx3A_mYARQSrlvQ1UiWI,ChIJw-nBPMePmYARVjuouyYWluc,https://maps.google.com/?cid=16687549824880884566&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1349,out_of_scope,gate1:strong_blocklist,Enterprise Rent-A-Car,https://www.enterprise.com/en/car-rental-locations/us/ca/truckee-3059.html?mcid=yext:245709,Car Rental Agency,car_rental,OPERATIONAL,3.9,94,true,offroad-4x4,4x4 rental,core,standard,covered_tile,0,operator,,,,ChIJqfzLx3A_mYARQSrlvQ1UiWI,ChIJw6CRhjXem4ARnUwmORNjzC8,https://maps.google.com/?cid=3444236749245926557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1350,out_of_scope,gate1:strong_blocklist,Enterprise Rent-A-Car,https://www.enterprise.com/en/car-rental-locations/us/nv/caesars-republic-hotel-546h.html?mcid=yext:245709,Car Rental Agency,car_rental,OPERATIONAL,3.9,49,true,offroad-4x4,4x4 rental,core,standard,covered_tile,0,operator,,,,ChIJqfzLx3A_mYARQSrlvQ1UiWI,ChIJh9KoYGmbmYARGpvXaVOtq6I,https://maps.google.com/?cid=11721653028931476250&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1351,out_of_scope,gate1:strong_blocklist,Exposure Photo Booths,https://www.exposure-photobooths.com/photo-booth-rental-reno/,Services,service,OPERATIONAL,5,11,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJ--mKYFwVmYARgBqJWOJo4L0,https://maps.google.com/?cid=13682050989308844672&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1352,out_of_scope,gate1:party_event_rental,Faith & Co. Event Rentals,,Services,service,OPERATIONAL,,0,true,camping,tent rental,core,service-area,service_area_unknown_location,,operator,,,,,ChIJSeJXkmNMbGMRUxxgXTwYJcM,https://maps.google.com/?cid=14061672059077925971&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1353,out_of_scope,gate1:party_event_rental,Faith & Co. Event Rentals,,Services,service,OPERATIONAL,,0,true,camping,tent rental,core,service-area,service_area_unknown_location,,operator,,,,,ChIJW0CmJnY4_4YRaaPolVMJQ_U,https://maps.google.com/?cid=17672979617333945193&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1354,out_of_scope,gate1:party_event_rental,"Fun Events NV, One Stop Shop For All Events, Party Rentals & Entertainment Reno Nevada",http://www.funeventsnv.com/,Services,service,OPERATIONAL,3.8,17,true,camping; climbing,climbing gear rental; tent rental,core,standard,covered_tile,0,operator,,,,,ChIJpyw94lM_mYAR1vBTjcuyw98,https://maps.google.com/?cid=16123927678235701462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1355,out_of_scope,gate3:no_website_retail_noise,Global Goods Shop,,Shoe Store,shoe_store,OPERATIONAL,4.3,57,true,gear-shop,sporting goods store,core,standard,covered_tile,0,operator,,,,,ChIJLRkzByxHmYARCrzPpyVrwPg,https://maps.google.com/?cid=17924444326407945226&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1356,out_of_scope,gate1:party_event_rental,Grand Event Rental Reno-Tahoe,https://www.grandeventrental.com/,Services,service,OPERATIONAL,4.7,6,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJCX5BwLw_mYARxWPBHNVkz28,https://maps.google.com/?cid=8056769124862354373&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1357,out_of_scope,gate1:party_event_rental,Gzm Party Rentals Reno,http://gzmpartyrentals.com/,Services,service,OPERATIONAL,4.9,10,true,camping,tent rental,core,service-area,service_area_unknown_location,,operator,,,,,ChIJJW55yF2jX4ERvzcyVVnCWhI,https://maps.google.com/?cid=1322583129523894207&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1358,out_of_scope,gate1:strong_blocklist,Herc Rentals,https://www.hercrentals.com/locations/nevada/reno/reno-he.html?utm_source=GMB&utm_medium=organic&utm_campaign=H-and-E-Reno-NV-958A-USA,Services,service,OPERATIONAL,5,13,true,gear-shop,outdoor equipment rental,core,standard,covered_tile,0,operator,,,,,ChIJZX543IdImYARa1KaVSIFuqo,https://maps.google.com/?cid=12302150977139135083&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1359,out_of_scope,gate1:strong_blocklist,Hertz Car Rental - Reno - Reno-tahoe International Airport (RNO),https://www.hertz.com/us/en/location/unitedstates/nevada/reno/rnot11?utm_campaign=gmb-Hertz-Car-Rental---Reno---Reno-tahoe-International-Airport--RNO-&utm_medium=gmb-websitelink&utm_source=Google,Car Rental Agency,car_rental,OPERATIONAL,3.2,691,true,offroad-4x4,4x4 rental,core,standard,covered_tile,0,operator,,,,,ChIJM8iGv2Y_mYARCxSHEBDhIao,https://maps.google.com/?cid=12259327119792215051&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1360,out_of_scope,gate1:party_event_rental,JNS party rentals,,Services,service,OPERATIONAL,5,7,true,camping,tent rental,core,service-area,service_area_unknown_location,,operator,,,,,ChIJ6Wq3kUs_mYARd6fokHUazI4,https://maps.google.com/?cid=10289628340879402871&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1361,out_of_scope,gate1:party_event_rental,Juanitos Party Rental,,Services,service,OPERATIONAL,5,1,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJcTJ2LO9JmYARd9xANmNUUZI,https://maps.google.com/?cid=10543300987739757687&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1362,out_of_scope,gate1:party_event_rental,L&N Party Rentals,,Banquet hall,banquet_hall,OPERATIONAL,5,9,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJEXU9NRkLmYAR3wxdjo3xn0E,https://maps.google.com/?cid=4728763724043455711&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1363,out_of_scope,gate3:no_website_retail_noise,Lakeview Thrift Store,,Thrift Store,thrift_store,OPERATIONAL,2.8,73,true,alpine-ski; cycling; gear-shop,bike shop; ski shop; sporting goods store,core,standard,covered_tile,0,operator,,,,,ChIJ9Va5sQOQmYARXg_PtKgUJDc,https://maps.google.com/?cid=3973323486068150110&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1364,out_of_scope,gate1:strong_blocklist,Nelle Porta Potty Rentals,,Services,service,OPERATIONAL,5,1,true,gear-shop,outdoor equipment rental,core,standard,covered_tile,0,operator,,,,,ChIJ9bZn8VI_mYARLJNT0MDJO5c,https://maps.google.com/?cid=10897525553319088940&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1365,out_of_scope,gate1:strong_blocklist,Orbital Pictures Photo Booth Rentals,https://orbitalpictures.net/,Services,service,OPERATIONAL,5,5,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJg1duEl45mYAR1SkYfzwW0bI,https://maps.google.com/?cid=12885104457969838549&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1366,out_of_scope,gate1:strong_blocklist,Photo Booth Rental Reno - Sparks | Fotobox 360 Studio,http://fotobox360studio.com/,Services,service,OPERATIONAL,5,59,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJJSlKRdg5mYARURnkUp6_xOc,https://maps.google.com/?cid=16700684004913060177&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1367,out_of_scope,gate1:strong_blocklist,Porta Potty Rentals Reno City NV,http://affordableportabletoilet.com/,Services,service,OPERATIONAL,,0,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJxS_OUC5HmYARge6NRNy-_oQ,https://maps.google.com/?cid=9583306910343229057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1368,out_of_scope,gate3:no_website_retail_noise,Presbyterian Womens Thrift Shp,,Thrift Store,thrift_store,OPERATIONAL,4.3,16,true,gear-shop,sporting goods store,core,standard,covered_tile,0,operator,,,,,ChIJsUbbEhBwmYARaLq8s6d072E,https://maps.google.com/?cid=7056987404736707176&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1369,out_of_scope,gate1:strong_blocklist,Reno City Onsite Portables - Porta Potty Rentals,,Services,service,OPERATIONAL,,0,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJh4FQeZ9JmYAR3XHUN1Fpu3o,https://maps.google.com/?cid=8843778090822037981&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1370,out_of_scope,gate1:strong_blocklist,Reno City Portables - Porta Potty Rentals,,Services,service,OPERATIONAL,5,1,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJC032vhNHmYARLYiOBRJZYU0,https://maps.google.com/?cid=5575835747598895149&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1371,out_of_scope,gate3:no_website_retail_noise,Reno Sparks Asian Market,,Asian Grocery Store,asian_grocery_store,OPERATIONAL,4.4,12,true,gear-shop,sporting goods store,core,standard,covered_tile,0,operator,,,,,ChIJMVsYHAA_mYARtgG8R5GfFtQ,https://maps.google.com/?cid=15282577831850934710&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1372,out_of_scope,gate1:passenger_car_rental,Reno Tahoe Rental Car,http://www.renotahoerentalcar.com/,Car Rental Agency,car_rental,OPERATIONAL,5,916,true,offroad-4x4,4x4 rental; off road jeep rental,core,standard,covered_tile,0,operator,,,,,ChIJ5YUpwno_mYARfkLbBWaU2-w,https://maps.google.com/?cid=17067398378756457086&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1373,out_of_scope,gate1:party_event_rental,Reno-Tahoe Party Rentals,https://renotahoepartyrentals.com/,Services,service,OPERATIONAL,5,24,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJ6aQor253uo8RDEohBxTKGO0,https://maps.google.com/?cid=17084627373797755404&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1374,out_of_scope,gate1:passenger_car_rental,Rent-A-Wreck,http://www.rentawreck.com/cheap-car-rental-reno-NV.html,Car Rental Agency,car_rental,OPERATIONAL,4.4,345,true,offroad-4x4,4x4 rental,core,standard,covered_tile,0,operator,,,,,ChIJta3ByIBAmYARMwqbNFMU2e4,https://maps.google.com/?cid=17210809798570478131&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1375,out_of_scope,gate1:strong_blocklist,Rental Center at The Home Depot,https://www.homedepot.com/l/Spanish-Springs/NV/Sparks/89436/3313/rentals?emt=RCGoogleMaps,Services,service,OPERATIONAL,3.9,9,true,gear-shop,outdoor equipment rental,core,standard,covered_tile,0,operator,,,,,ChIJ5-rxdgI5mYARxyyQRkgGrz0,https://maps.google.com/?cid=4444778264729234631&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1376,out_of_scope,gate1:soft_blocklist,Roundabout Catering & Party Rentals,http://roundaboutcatering.com/,Food,food,OPERATIONAL,4.3,102,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJKaXcJ-Y_mYARGWjckC10tx0,https://maps.google.com/?cid=2141307886890674201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1377,out_of_scope,gate1:strong_blocklist,"Shoot Your Shot360 LLC Photo Booth Rentals Reno, Nevada",http://shootyourshot360.us/,Services,service,OPERATIONAL,5,6,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJdWg3iPU5mYARPg-voPlKpYo,https://maps.google.com/?cid=9990473784394452798&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1378,out_of_scope,gate3:no_website_retail_noise,Sierra Shirts & Shades,,Clothing Store,clothing_store,OPERATIONAL,4.1,71,true,gear-shop,sporting goods store,core,standard,covered_tile,0,operator,,,,,ChIJFZZqJNZ6mYARCwL2MR8SdGY,https://maps.google.com/?cid=7382545614358577675&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1379,out_of_scope,gate1:party_event_rental,Special Event Party Rentals,https://specialeventnv.com/,Services,service,OPERATIONAL,5,11,true,camping,tent rental,core,standard,covered_tile,0,operator,,,,,ChIJdbUphSJBmYARxt5rt9PTo8M,https://maps.google.com/?cid=14097344164868644550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1380,out_of_scope,gate1:strong_blocklist,Sunbelt Rentals,https://www.sunbeltrentals.com/location/nv/reno/equipment-tool-rentals/768/?utm_source=gmb&utm_medium=organic&utm_campaign=pc768&y_source=1_MTc2MDYyNjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Services,service,OPERATIONAL,3.5,40,true,gear-shop,outdoor equipment rental,core,standard,covered_tile,0,operator,,,,,ChIJH3N6t5hHmYARQS0VFKaENvY,https://maps.google.com/?cid=17741513630909017409&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1381,out_of_scope,gate1:strong_blocklist,Sunbelt Rentals,,Services,service,OPERATIONAL,,0,true,gear-shop,outdoor equipment rental,core,standard,covered_tile,0,operator,,,,,ChIJP8WzIwCjmYARXXCYtYdXsP8,https://maps.google.com/?cid=18424322315951566941&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
1382,out_of_scope,gate1:party_event_rental,Tahoe Event Rentals,https://tahoeeventrental.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,Services,service,OPERATIONAL,5,68,true,alpine-ski; camping; gear-shop,outdoor equipment rental; ski rental; tent rental,core,standard,covered_tile,0,operator,,,,,ChIJBbLkaLqbmYARbFRTUkYG8oI,https://maps.google.com/?cid=9435611068393280620&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
